customer_id,tenure_months,age,state,income_band,monthly_income_est_mxn,payday_day_of_month,engagement_score,avg_balance_mxn,card_utilization_pct,days_negative_90d,savings_rate_90d_pct,revenue_ltm_mxn,nps_last_score,has_cuenta_nu,has_cajita_turbo,has_personal_loan,has_investments,has_payroll_portability
6000664,44,40,Veracruz,15k-30k,17900.0,15,78.6,3480.0,50.5,0,30.7,1034.0,,True,True,False,False,False
6000665,53,28,Nuevo Leon,<8k,12000.0,1,52.7,10735.0,49.4,1,7.9,1103.0,9.0,True,False,False,False,False
6000666,40,34,CDMX,15k-30k,33200.0,15,33.2,7253.0,48.4,1,17.3,930.0,,True,False,False,False,False
6000667,8,25,Puebla,15k-30k,57300.0,15,76.8,3332.0,44.5,2,35.9,1707.0,,False,False,False,True,False
6000668,58,38,Jalisco,8k-15k,9100.0,15,30.8,728.0,15.0,0,24.4,433.0,,False,False,False,False,True
6000669,59,21,Puebla,30k-60k,23400.0,30,75.9,194.0,12.8,0,12.1,354.0,10.0,True,False,False,False,True
6000670,1,30,Jalisco,30k-60k,14100.0,1,78.4,2171.0,35.8,0,38.5,942.0,,True,False,False,False,False
6000671,17,31,Veracruz,15k-30k,8700.0,15,26.5,25153.0,14.3,0,72.2,271.0,,False,True,False,False,False
6000672,16,59,Estado de Mexico,30k-60k,24100.0,15,29.5,2544.0,62.9,3,23.4,1485.0,,False,False,False,False,True
6000673,23,49,Chihuahua,<8k,10100.0,15,77.7,1769.0,63.1,0,47.2,1146.0,8.0,False,False,False,False,False
6000674,44,32,Queretaro,>60k,45700.0,30,80.2,4282.0,76.8,0,31.5,2403.0,,True,False,False,False,False
6000675,13,31,CDMX,30k-60k,18300.0,30,26.3,2830.0,28.2,0,51.0,1020.0,8.0,False,False,False,False,False
6000676,10,26,Queretaro,8k-15k,15000.0,1,29.3,2396.0,71.2,0,45.1,1157.0,7.0,False,True,False,False,False
6000677,42,37,Chihuahua,15k-30k,22000.0,15,61.6,402.0,44.4,3,21.8,955.0,,False,False,False,False,True
6000678,56,40,Queretaro,8k-15k,22700.0,30,26.8,3118.0,44.9,1,15.0,1214.0,,True,False,False,False,True
6000679,44,31,Chihuahua,<8k,6600.0,30,25.7,5330.0,24.9,2,23.6,618.0,,False,False,False,False,False
6000680,5,30,Guanajuato,<8k,5500.0,15,64.1,5968.0,86.2,3,29.6,1230.0,,False,False,False,False,False
6000681,28,39,Chihuahua,15k-30k,17000.0,15,35.4,3298.0,64.2,0,32.3,1126.0,,True,True,False,False,False
6000682,47,45,Jalisco,>60k,20600.0,1,51.1,5193.0,33.6,1,2.6,599.0,,False,False,False,False,False
6000683,52,55,Puebla,8k-15k,14900.0,15,59.0,1922.0,35.4,1,28.7,593.0,,True,False,False,False,True
6000684,9,30,Estado de Mexico,15k-30k,6400.0,30,29.6,426.0,53.5,0,6.3,957.0,,True,False,False,False,False
6000685,55,28,Queretaro,8k-15k,5500.0,15,54.4,1007.0,7.7,1,46.0,221.0,9.0,False,False,False,False,False
6000686,21,33,Queretaro,15k-30k,33900.0,30,60.5,12503.0,74.1,0,23.5,1736.0,,True,True,False,False,False
6000687,8,31,Jalisco,>60k,21200.0,30,55.4,4411.0,32.4,0,25.4,775.0,,False,True,False,False,False
6000688,24,42,CDMX,<8k,7600.0,30,37.2,320.0,67.9,3,21.1,1066.0,,False,False,False,False,False
6000689,16,18,CDMX,15k-30k,10800.0,15,26.0,961.0,53.0,1,23.7,860.0,7.0,False,False,False,False,True
6000690,43,24,Nuevo Leon,8k-15k,21300.0,15,85.4,2042.0,27.2,0,14.4,704.0,,True,False,False,False,False
6000691,26,48,Puebla,15k-30k,36900.0,30,25.2,3981.0,39.6,1,17.9,804.0,,True,False,False,False,False
6000692,34,26,Estado de Mexico,15k-30k,11500.0,15,69.8,11160.0,63.1,0,0.6,1106.0,,False,False,True,False,False
6000693,31,45,Queretaro,<8k,4800.0,1,51.4,1699.0,40.4,0,56.0,542.0,,True,False,False,False,False
6000694,33,37,Nuevo Leon,15k-30k,22700.0,1,28.9,434.0,39.4,0,21.8,1597.0,6.0,True,False,False,False,False
6000695,28,40,Jalisco,<8k,9400.0,15,39.8,829.0,72.0,0,14.5,1029.0,,True,False,False,False,False
6000696,36,37,CDMX,8k-15k,16500.0,30,85.0,3210.0,36.2,0,25.3,920.0,10.0,True,True,False,False,True
6000697,22,30,Jalisco,30k-60k,31000.0,30,73.8,2263.0,60.8,0,16.7,1872.0,,True,False,False,False,False
6000698,30,41,Jalisco,15k-30k,16800.0,1,82.0,744.0,13.5,0,24.6,880.0,7.0,True,True,False,False,False
6000699,22,49,Queretaro,<8k,9600.0,30,66.5,807.0,38.8,0,34.3,924.0,,True,False,False,False,False
6000700,42,27,Chihuahua,15k-30k,9900.0,30,36.0,4557.0,44.1,0,31.5,959.0,9.0,True,False,False,False,True
6000701,29,18,Veracruz,8k-15k,6800.0,1,77.3,3473.0,34.4,1,45.9,595.0,,True,False,False,False,False
6000702,20,37,CDMX,8k-15k,15300.0,15,13.7,7152.0,32.3,0,34.9,1095.0,,True,False,False,False,False
6000703,36,34,Queretaro,8k-15k,7100.0,1,78.8,3111.0,66.5,2,5.9,968.0,10.0,True,False,False,False,False
6000704,8,38,Veracruz,15k-30k,25500.0,15,46.5,1965.0,49.5,1,0.0,1639.0,,True,False,False,False,False
6000705,53,25,Jalisco,30k-60k,24200.0,1,66.5,775.0,56.4,1,14.4,1012.0,9.0,True,False,False,False,False
6000706,56,19,Nuevo Leon,15k-30k,7700.0,1,85.1,2068.0,53.8,2,31.6,752.0,,True,False,False,False,False
6000707,55,37,Jalisco,30k-60k,33400.0,15,41.8,7692.0,33.4,1,8.5,1269.0,,False,False,False,False,True
6000708,57,46,Jalisco,8k-15k,13400.0,15,27.2,1866.0,25.2,1,5.8,412.0,10.0,True,False,False,False,False
6000709,20,30,Baja California,<8k,12100.0,1,19.5,446.0,48.5,0,40.4,1082.0,,True,False,False,False,False
6000710,35,27,Puebla,8k-15k,23500.0,1,69.7,1062.0,10.6,0,41.0,741.0,7.0,True,False,False,False,False
6000711,48,26,Chihuahua,<8k,7200.0,1,57.6,2795.0,28.6,2,11.0,480.0,,True,False,False,False,True
6000712,32,32,Queretaro,30k-60k,14300.0,15,47.8,1210.0,46.5,0,37.2,691.0,,True,True,False,False,False
6000713,15,30,Queretaro,<8k,12100.0,30,58.1,6444.0,55.5,0,7.0,937.0,7.0,True,False,False,False,True
6000714,21,18,CDMX,<8k,19400.0,15,35.7,1934.0,66.0,0,14.1,968.0,,False,False,False,False,False
6000715,55,29,Queretaro,8k-15k,15000.0,1,80.9,6835.0,35.2,0,32.2,522.0,,True,False,False,False,False
6000716,49,31,Nuevo Leon,8k-15k,11400.0,15,23.5,4463.0,36.5,1,18.9,976.0,,True,False,False,False,False
6000717,24,51,Guanajuato,8k-15k,25800.0,15,68.0,528.0,40.0,0,9.7,1065.0,10.0,False,False,False,False,False
6000718,22,40,Queretaro,8k-15k,4700.0,15,76.2,5516.0,33.2,0,15.5,513.0,,True,False,False,False,False
6000719,5,38,CDMX,8k-15k,18600.0,1,54.3,6344.0,43.4,0,35.3,817.0,,False,False,False,False,False
6000720,15,29,Nuevo Leon,15k-30k,28800.0,15,6.8,22531.0,33.7,0,41.9,993.0,,False,True,False,False,False
6000721,47,37,Nuevo Leon,30k-60k,24500.0,30,31.7,314.0,59.2,0,12.6,1695.0,7.0,False,False,False,False,False
6000722,4,42,Guanajuato,8k-15k,16000.0,15,53.5,3738.0,35.6,0,55.0,875.0,,False,False,False,False,False
6000723,21,22,Estado de Mexico,30k-60k,29900.0,15,85.2,4856.0,59.7,0,56.9,1215.0,6.0,False,True,False,False,False
6000724,19,27,Queretaro,30k-60k,13300.0,15,77.2,1737.0,30.1,0,24.1,798.0,,True,False,False,False,False
6000725,12,27,Baja California,8k-15k,7900.0,15,50.7,678.0,64.7,0,0.0,1115.0,,True,False,False,False,False
6000726,2,49,Jalisco,30k-60k,24500.0,1,62.0,1862.0,78.2,1,34.7,1468.0,,True,False,False,False,True
6000727,50,19,Chihuahua,<8k,16700.0,1,33.3,791.0,73.5,0,10.7,1111.0,,True,False,False,False,True
6000728,13,28,Guanajuato,<8k,7300.0,15,39.1,1966.0,24.4,0,23.1,435.0,9.0,False,False,False,False,True
6000729,50,18,Veracruz,15k-30k,37000.0,15,14.7,609.0,43.7,1,23.8,2295.0,,True,False,False,False,False
6000730,43,37,Chihuahua,>60k,15000.0,1,19.5,6437.0,61.6,0,0.0,1366.0,,True,False,False,False,False
6000731,41,35,CDMX,<8k,13200.0,15,35.5,7391.0,48.2,2,14.9,943.0,,False,False,False,False,False
6000732,9,23,Veracruz,<8k,4000.0,1,69.0,2473.0,17.7,2,18.0,240.0,8.0,True,False,False,False,False
6000733,46,45,Baja California,8k-15k,14600.0,15,59.2,571.0,60.9,2,6.1,1227.0,,False,False,False,False,False
6000734,12,35,Veracruz,15k-30k,9700.0,15,31.7,2328.0,38.6,0,30.2,721.0,,False,True,False,False,False
6000735,45,39,Jalisco,8k-15k,33800.0,15,39.8,2159.0,52.7,0,41.9,965.0,7.0,False,True,False,False,False
6000736,19,29,Estado de Mexico,>60k,24600.0,15,56.7,330.0,44.7,0,5.7,1605.0,,False,False,False,False,False
6000737,56,45,Estado de Mexico,15k-30k,15700.0,30,71.7,3734.0,82.9,0,27.8,1401.0,,True,False,False,False,False
6000738,52,46,Nuevo Leon,>60k,19500.0,1,28.7,6349.0,38.0,3,61.6,969.0,6.0,False,False,False,False,False
6000739,2,23,Veracruz,<8k,10400.0,15,50.6,3080.0,43.2,2,6.4,999.0,7.0,False,False,True,False,False
6000740,56,18,Veracruz,8k-15k,8100.0,1,71.5,2721.0,90.8,0,26.6,1491.0,,True,True,False,False,True
6000741,24,48,Puebla,30k-60k,18300.0,30,32.1,347.0,57.1,2,3.3,1348.0,,False,False,False,False,False
6000742,52,32,Nuevo Leon,8k-15k,32600.0,15,78.2,6272.0,30.2,0,7.3,1893.0,,True,False,False,False,True
6000743,40,26,Baja California,30k-60k,8800.0,30,77.8,1513.0,57.6,0,40.5,769.0,,True,True,False,False,False
6000744,1,33,Estado de Mexico,8k-15k,8500.0,1,25.6,94.0,38.1,0,17.4,763.0,7.0,True,False,False,False,True
6000745,57,27,Queretaro,15k-30k,6900.0,15,15.7,995.0,57.1,0,21.8,989.0,,True,False,False,False,False
6000746,39,34,CDMX,8k-15k,16600.0,30,44.1,1012.0,2.0,0,3.9,821.0,,True,False,False,False,False
6000747,28,32,CDMX,8k-15k,20500.0,30,89.3,40312.0,70.3,0,21.7,1772.0,,True,False,False,False,False
6000748,3,29,Chihuahua,15k-30k,13500.0,15,71.0,2683.0,80.5,0,26.5,1637.0,,True,True,False,False,False
6000749,30,43,Jalisco,<8k,8400.0,30,48.6,2009.0,46.8,1,20.7,914.0,7.0,False,False,False,False,False
6000750,13,41,Guanajuato,30k-60k,87700.0,15,66.6,6752.0,43.8,0,27.7,2272.0,10.0,True,True,False,False,False
6000751,5,40,Nuevo Leon,30k-60k,31800.0,15,60.3,4178.0,38.4,0,19.8,1743.0,,True,False,False,False,False
6000752,46,26,Puebla,8k-15k,7900.0,15,51.4,12019.0,32.1,0,21.2,634.0,,False,True,False,False,False
6000753,29,37,Chihuahua,<8k,19400.0,1,43.6,1632.0,51.6,0,31.7,1154.0,,False,False,False,False,True
6000754,9,48,Queretaro,8k-15k,17500.0,1,52.7,3738.0,27.2,1,26.2,1066.0,9.0,True,False,False,False,False
6000755,3,21,Queretaro,8k-15k,7800.0,15,45.1,4242.0,53.3,1,47.2,890.0,7.0,True,False,False,False,False
6000756,55,32,Veracruz,15k-30k,9400.0,1,50.4,5455.0,48.0,2,20.2,1020.0,,True,False,False,False,False
6000757,31,54,Estado de Mexico,30k-60k,9300.0,1,29.1,2946.0,19.5,0,28.0,664.0,,True,False,False,False,False
6000758,19,24,Veracruz,>60k,31500.0,30,48.9,1316.0,23.4,0,43.4,1179.0,9.0,True,False,False,False,False
6000759,13,30,Estado de Mexico,8k-15k,38900.0,15,47.9,1689.0,4.7,1,9.4,1489.0,,True,False,False,False,True
6000760,50,27,Chihuahua,15k-30k,17600.0,30,76.8,2672.0,37.1,1,17.0,1278.0,,False,False,False,False,False
6000761,47,26,Baja California,30k-60k,13200.0,1,78.5,1477.0,60.3,1,2.4,1234.0,,False,False,False,True,False
6000762,60,35,CDMX,8k-15k,25000.0,30,50.4,3167.0,31.8,0,30.1,568.0,,True,True,False,False,False
6000763,13,46,Puebla,8k-15k,35600.0,30,61.0,3153.0,24.8,0,52.4,1313.0,8.0,False,True,False,False,False
6000764,34,47,Veracruz,8k-15k,5700.0,15,90.9,92669.0,31.5,0,24.9,435.0,6.0,True,False,False,True,False
6000765,28,39,Jalisco,8k-15k,7200.0,15,14.7,1239.0,40.2,1,5.4,760.0,10.0,False,False,False,False,False
6000766,11,35,Chihuahua,15k-30k,13600.0,1,53.3,1578.0,76.6,0,51.0,1458.0,,True,True,False,False,False
6000767,51,28,Estado de Mexico,15k-30k,26000.0,30,67.5,2597.0,65.7,1,6.2,961.0,6.0,False,False,False,False,False
6000768,55,23,Veracruz,8k-15k,14900.0,1,60.7,13401.0,36.6,0,34.1,1050.0,,False,False,False,False,False
6000769,57,44,CDMX,8k-15k,18900.0,15,53.6,998.0,18.6,1,62.1,492.0,,True,False,False,False,False
6000770,23,55,Queretaro,30k-60k,28200.0,30,68.7,455.0,37.6,2,24.0,796.0,,True,False,False,False,False
6000771,44,36,Estado de Mexico,15k-30k,15100.0,15,46.5,17401.0,61.6,0,28.7,1162.0,10.0,True,False,True,False,False
6000772,49,39,CDMX,8k-15k,13500.0,30,47.6,4204.0,67.0,0,51.7,893.0,7.0,True,True,False,False,False
6000773,27,35,Puebla,15k-30k,18900.0,30,62.5,2475.0,52.6,0,0.0,1461.0,,False,False,False,False,False
6000774,42,65,Estado de Mexico,8k-15k,11600.0,15,60.3,603.0,42.5,1,50.4,615.0,9.0,True,False,False,False,False
6000775,42,18,Puebla,<8k,13400.0,15,83.8,12846.0,21.0,0,29.2,777.0,,True,True,False,False,False
6000776,31,46,Guanajuato,15k-30k,28900.0,1,25.9,1035.0,40.1,3,35.2,1726.0,,False,False,False,False,False
6000777,49,53,Guanajuato,8k-15k,6400.0,15,61.5,196.0,46.1,0,14.7,603.0,,True,False,False,False,False
6000778,45,42,Puebla,<8k,5200.0,15,37.8,2763.0,11.7,0,20.9,183.0,9.0,True,False,False,False,False
6000779,15,30,Veracruz,30k-60k,14400.0,15,59.1,3872.0,38.9,1,13.7,776.0,,True,False,False,False,False
6000780,30,43,Puebla,8k-15k,25700.0,15,86.1,500.0,16.7,0,39.4,1370.0,6.0,False,False,False,False,False
6000781,29,29,Puebla,<8k,15100.0,30,39.1,1262.0,52.8,1,41.5,953.0,,True,False,False,False,True
6000782,9,44,Guanajuato,15k-30k,8000.0,30,61.7,1160.0,87.7,1,2.1,1356.0,,True,False,False,False,False
6000783,27,56,Guanajuato,15k-30k,12800.0,15,91.6,1275.0,46.0,4,19.0,650.0,,True,False,False,False,False
6000784,46,36,Veracruz,8k-15k,14100.0,30,63.4,220.0,65.9,1,29.7,1534.0,,True,False,True,False,True
6000785,42,41,Baja California,8k-15k,33800.0,15,84.4,1252.0,18.3,1,12.9,1721.0,,False,False,False,False,False
6000786,44,55,Nuevo Leon,8k-15k,16600.0,30,68.5,868.0,58.3,1,9.9,952.0,,True,False,False,False,False
6000787,43,40,Chihuahua,15k-30k,20800.0,1,20.5,2039.0,71.6,0,43.3,1004.0,6.0,True,False,False,False,False
6000788,11,30,Jalisco,15k-30k,10400.0,15,26.5,1031.0,43.8,1,29.3,870.0,,False,False,False,False,False
6000789,37,18,Jalisco,8k-15k,10900.0,15,39.3,980.0,23.8,0,37.3,410.0,6.0,True,False,False,False,True
6000790,2,37,Guanajuato,8k-15k,19300.0,30,34.5,212.0,62.5,1,39.4,1237.0,10.0,True,False,False,False,False
6000791,44,37,Nuevo Leon,8k-15k,19300.0,15,53.7,1636.0,30.0,3,32.2,1033.0,,True,False,False,False,False
6000792,13,44,Chihuahua,>60k,22900.0,1,88.6,760.0,50.2,1,26.0,1355.0,9.0,False,False,False,False,False
6000793,53,42,Estado de Mexico,<8k,3700.0,30,35.6,788.0,45.8,1,0.0,618.0,10.0,True,False,False,False,False
6000794,32,28,Estado de Mexico,<8k,7800.0,1,86.6,914.0,86.2,0,43.0,1081.0,,False,True,False,False,True
6000795,24,33,Veracruz,8k-15k,5500.0,1,30.6,227.0,42.2,1,8.6,809.0,,True,False,False,False,False
6000796,15,28,Estado de Mexico,<8k,5100.0,1,30.9,5895.0,64.6,0,32.0,1001.0,,False,False,False,False,False
6000797,39,46,Queretaro,15k-30k,22300.0,15,68.1,4634.0,27.8,2,2.1,906.0,8.0,True,False,False,False,False
6000798,52,45,Chihuahua,<8k,8300.0,1,79.9,782.0,71.7,3,3.5,1207.0,3.0,False,False,False,False,True
6000799,3,32,Nuevo Leon,8k-15k,9500.0,30,58.5,1834.0,40.1,1,23.9,881.0,,False,False,False,False,False
6000800,12,20,Nuevo Leon,8k-15k,14800.0,30,65.3,12948.0,14.6,2,26.5,687.0,,True,False,False,False,False
6000801,19,43,Guanajuato,15k-30k,10300.0,1,42.8,831.0,29.6,0,37.5,809.0,10.0,True,True,False,False,True
6000802,49,26,Chihuahua,15k-30k,24900.0,1,67.8,3303.0,34.8,0,13.4,586.0,,True,False,False,True,True
6000803,30,34,Veracruz,8k-15k,10300.0,15,77.6,414.0,39.6,1,41.8,624.0,,False,False,False,False,False
6000804,48,18,CDMX,<8k,5700.0,15,61.0,2081.0,34.7,0,80.6,554.0,,False,False,False,False,False
6000805,45,35,Nuevo Leon,30k-60k,10700.0,1,55.8,3726.0,41.5,0,24.4,725.0,9.0,False,False,False,False,False
6000806,10,33,Baja California,8k-15k,14900.0,1,56.4,563.0,19.5,1,43.4,956.0,,False,False,False,False,False
6000807,37,44,Baja California,8k-15k,5900.0,30,19.0,443.0,37.7,3,7.0,689.0,,False,False,False,False,False
6000808,12,44,Estado de Mexico,8k-15k,6700.0,15,68.0,1073.0,51.1,1,18.1,842.0,,False,False,False,False,False
6000809,48,44,Baja California,8k-15k,20300.0,1,24.6,887.0,64.7,0,12.8,1860.0,7.0,False,False,True,False,False
6000810,25,22,Guanajuato,8k-15k,17600.0,1,86.9,4314.0,46.8,1,30.0,733.0,,True,False,False,False,False
6000811,17,41,Nuevo Leon,8k-15k,7900.0,30,68.4,6384.0,69.0,1,2.9,1293.0,6.0,True,False,True,False,False
6000812,15,22,Guanajuato,15k-30k,19300.0,15,38.1,1599.0,50.2,0,24.2,843.0,,True,False,False,False,False
6000813,9,27,Guanajuato,>60k,28300.0,15,64.1,3650.0,22.7,1,20.8,1096.0,,False,False,False,False,True
6000814,17,40,Queretaro,15k-30k,17400.0,15,50.8,1384.0,28.2,0,42.5,869.0,10.0,True,False,True,False,False
6000815,29,22,Baja California,15k-30k,22400.0,15,61.6,3930.0,40.9,0,9.9,651.0,,False,False,False,False,False
6000816,15,38,Jalisco,8k-15k,31200.0,1,90.4,6250.0,39.8,0,20.9,1901.0,7.0,False,True,False,False,False
6000817,46,38,Guanajuato,8k-15k,9700.0,1,48.6,3176.0,30.2,0,39.5,465.0,,True,False,False,False,False
6000818,41,18,Jalisco,8k-15k,16800.0,15,46.4,6608.0,33.7,0,25.6,1058.0,10.0,True,False,False,False,True
6000819,48,44,Queretaro,>60k,26900.0,1,53.9,4350.0,67.6,0,19.0,1099.0,,False,True,False,False,False
6000820,60,33,Guanajuato,15k-30k,32300.0,1,25.6,2660.0,17.0,2,68.9,1055.0,,False,False,False,False,False
6000821,58,24,Guanajuato,8k-15k,11400.0,1,12.1,13808.0,76.6,1,14.8,1091.0,,True,False,False,False,False
6000822,27,33,Jalisco,8k-15k,34100.0,30,82.6,402.0,36.5,1,41.1,2002.0,8.0,True,False,False,False,False
6000823,58,33,CDMX,8k-15k,5300.0,15,57.7,2886.0,41.2,1,36.2,721.0,9.0,True,False,False,False,False
6000824,50,34,Guanajuato,>60k,34600.0,1,88.1,794.0,87.5,1,26.0,1295.0,,True,False,False,False,False
6000825,41,34,CDMX,8k-15k,15600.0,1,57.9,756.0,8.5,0,31.7,520.0,6.0,True,False,False,False,False
6000826,39,55,Nuevo Leon,>60k,42500.0,1,39.3,8735.0,34.2,0,55.6,1843.0,,False,False,False,False,False
6000827,31,26,Chihuahua,15k-30k,19100.0,15,67.9,2001.0,53.1,0,4.2,1184.0,,True,False,False,True,True
6000828,2,40,Queretaro,15k-30k,9900.0,15,65.8,1795.0,43.2,0,54.4,1000.0,,False,True,False,False,False
6000829,40,22,Chihuahua,15k-30k,5100.0,30,35.6,1968.0,13.6,0,35.7,207.0,,True,False,False,False,False
6000830,46,22,Puebla,8k-15k,24000.0,30,70.4,1985.0,61.1,0,57.4,1131.0,,True,False,False,False,False
6000831,28,57,Guanajuato,<8k,8900.0,1,69.7,974.0,16.2,0,25.2,494.0,,False,False,False,False,False
6000832,46,27,Baja California,30k-60k,18700.0,1,53.8,4577.0,38.8,0,19.2,1125.0,,True,True,False,False,False
6000833,38,50,Estado de Mexico,15k-30k,5300.0,30,25.3,3424.0,52.6,0,57.3,860.0,,False,False,False,False,False
6000834,49,40,Nuevo Leon,<8k,18200.0,1,54.2,1120.0,29.1,2,25.8,988.0,,True,False,False,False,False
6000835,32,43,Guanajuato,<8k,6800.0,15,36.6,3120.0,52.8,0,36.5,824.0,,False,True,False,False,True
6000836,27,22,Nuevo Leon,15k-30k,17600.0,30,60.2,881.0,91.9,1,10.3,1389.0,,False,False,False,True,False
6000837,57,30,Estado de Mexico,8k-15k,16300.0,1,51.3,1417.0,44.0,0,36.4,936.0,,True,True,False,False,True
6000838,11,44,Queretaro,8k-15k,10000.0,15,51.8,31290.0,50.4,0,14.9,766.0,9.0,True,False,False,False,False
6000839,49,38,Nuevo Leon,30k-60k,21800.0,1,43.8,1445.0,82.1,3,3.6,1608.0,,False,False,False,False,False
6000840,9,48,Baja California,8k-15k,12200.0,15,22.2,5786.0,83.9,0,44.8,1477.0,,True,True,False,False,False
6000841,9,44,Jalisco,<8k,3700.0,15,39.7,868.0,23.0,0,23.2,307.0,10.0,False,False,False,False,False
6000842,49,58,Jalisco,8k-15k,16700.0,15,44.6,1164.0,60.9,2,25.4,1024.0,,False,False,False,False,True
6000843,41,36,Nuevo Leon,8k-15k,16300.0,15,65.9,19034.0,21.2,0,51.0,456.0,,True,False,False,True,False
6000844,52,44,Baja California,<8k,34500.0,15,8.9,24628.0,53.1,0,41.3,1943.0,,False,True,False,False,False
6000845,32,18,Queretaro,>60k,29300.0,1,61.1,8535.0,26.8,1,61.5,984.0,10.0,True,True,False,False,False
6000846,4,27,Veracruz,15k-30k,72600.0,30,38.4,947.0,21.7,1,26.5,1443.0,,True,False,False,False,False
6000847,24,40,Baja California,8k-15k,12100.0,15,73.0,4446.0,67.7,0,23.5,1233.0,6.0,True,True,False,False,False
6000848,30,34,Guanajuato,30k-60k,10400.0,15,13.5,331.0,25.9,0,7.0,801.0,,False,False,False,False,False
6000849,46,40,Puebla,8k-15k,19800.0,1,54.1,867.0,59.6,0,27.2,1545.0,7.0,True,False,False,False,False
6000850,5,31,Puebla,8k-15k,16400.0,15,29.2,1579.0,56.9,3,17.5,1502.0,8.0,True,False,False,False,True
6000851,2,31,Nuevo Leon,8k-15k,15900.0,30,64.7,253.0,71.3,0,11.7,1654.0,,False,False,False,False,False
6000852,21,18,Puebla,30k-60k,10400.0,15,35.0,768.0,36.9,4,12.1,650.0,,True,False,False,False,False
6000853,31,30,Veracruz,30k-60k,10400.0,15,19.1,1164.0,92.8,2,0.0,1457.0,,True,False,False,False,True
6000854,12,18,Queretaro,30k-60k,92800.0,15,71.3,1992.0,54.0,0,16.8,5358.0,,False,False,False,False,False
6000855,33,44,CDMX,8k-15k,32200.0,1,49.5,877.0,66.9,2,42.2,1218.0,,False,False,True,True,False
6000856,43,34,CDMX,8k-15k,9400.0,15,51.9,1161.0,41.2,1,3.9,769.0,,False,False,False,False,True
6000857,25,42,Nuevo Leon,15k-30k,31200.0,15,80.6,962.0,21.9,0,38.8,1240.0,,False,False,False,False,False
6000858,4,37,Veracruz,<8k,28700.0,15,7.6,992.0,80.0,0,30.0,2220.0,,True,False,False,False,False
6000859,40,24,Nuevo Leon,30k-60k,17000.0,1,55.6,4047.0,46.2,2,24.0,1281.0,,False,False,False,False,True
6000860,30,47,Chihuahua,<8k,10400.0,15,29.0,4509.0,65.1,1,14.6,1337.0,,True,False,True,True,False
6000861,50,31,Puebla,8k-15k,13000.0,30,44.3,507.0,28.4,1,18.4,419.0,,False,False,False,False,True
6000862,43,38,Chihuahua,<8k,11100.0,30,34.8,2082.0,51.4,0,38.3,881.0,6.0,False,True,False,False,False
6000863,21,23,CDMX,<8k,11200.0,15,60.3,1880.0,49.2,0,62.4,997.0,,False,False,False,False,False
6000864,29,43,CDMX,15k-30k,19200.0,1,89.9,488.0,76.3,3,24.7,1779.0,,False,False,True,False,True
6000865,13,32,Estado de Mexico,30k-60k,11500.0,15,40.5,9148.0,22.2,0,29.0,623.0,,True,False,False,False,False
6000866,30,52,Nuevo Leon,8k-15k,7800.0,30,45.2,448.0,38.3,0,36.0,763.0,9.0,False,False,False,False,True
6000867,22,37,Queretaro,<8k,9600.0,30,65.5,1654.0,81.1,3,45.4,1060.0,,False,False,False,False,False
6000868,38,54,Veracruz,<8k,8100.0,30,63.0,3796.0,77.5,0,0.3,1204.0,,False,False,False,False,False
6000869,15,18,Nuevo Leon,15k-30k,13200.0,15,34.2,1805.0,49.3,2,13.5,1067.0,10.0,False,False,False,False,False
6000870,35,45,Jalisco,15k-30k,37100.0,15,67.3,1471.0,19.2,3,11.8,781.0,,True,False,False,False,False
6000871,33,42,Guanajuato,8k-15k,24300.0,15,44.7,8310.0,65.8,0,23.6,1633.0,,True,True,False,False,False
6000872,12,39,Nuevo Leon,8k-15k,27100.0,15,58.1,170.0,73.8,4,10.6,1265.0,,False,False,False,False,True
6000873,30,34,Puebla,30k-60k,31500.0,30,67.0,288.0,46.6,0,10.6,1260.0,8.0,True,True,False,True,False
6000874,10,27,Baja California,8k-15k,22800.0,15,43.3,710.0,19.7,0,51.9,939.0,9.0,False,False,False,False,False
6000875,12,45,Chihuahua,<8k,14900.0,15,81.0,7005.0,33.8,2,33.5,897.0,,False,False,False,False,False
6000876,8,28,Puebla,30k-60k,12300.0,1,28.7,2375.0,50.3,0,27.1,1136.0,,False,True,False,False,True
6000877,50,37,Queretaro,<8k,12100.0,1,13.2,357.0,38.9,2,23.6,742.0,9.0,True,False,False,False,True
6000878,12,36,CDMX,8k-15k,15300.0,15,78.1,4600.0,53.4,1,18.8,771.0,7.0,True,False,False,False,True
6000879,14,27,Estado de Mexico,8k-15k,25000.0,15,81.1,3358.0,77.3,0,44.9,1511.0,,False,True,False,False,False
6000880,35,30,CDMX,8k-15k,11500.0,15,36.2,1511.0,45.5,0,1.6,798.0,,True,False,False,False,False
6000881,11,40,Queretaro,15k-30k,43500.0,1,69.0,6253.0,58.2,0,26.4,1478.0,,True,False,False,False,False
6000882,38,26,Estado de Mexico,8k-15k,38200.0,30,66.7,907.0,68.4,1,47.1,1490.0,,True,False,False,False,False
6000883,2,63,Puebla,<8k,6800.0,30,83.8,1884.0,31.6,1,27.4,450.0,8.0,True,False,False,False,False
6000884,52,25,Veracruz,15k-30k,21200.0,30,42.2,2559.0,56.0,1,30.2,935.0,,False,False,False,False,True
6000885,4,18,Chihuahua,30k-60k,23800.0,1,35.8,728.0,64.1,0,33.2,1791.0,,True,False,False,True,False
